ticks,slope_disp_mean,disp0_mean,variance_pheno_logit_disp0,variance_pheno_disp_slope,heritability,fecundity,K,reproduction,seedID,pxcor,N_predispersal,N_postdispersal,N_sedentary,N_allele0_pre,N_allele1_pre,N_allele0_post,N_allele1_post,mean_genotype_logit_disp0,var_genotype_logit_disp0,mean_noise_logit_disp0,var_noise_logit_disp0,mean_genotype_disp_slope,var_genotype_disp_slope,mean_noise_disp_slope,var_noise_disp_slope,agent,breed,present_front,new_front,v_f,replicateID,Location_full
10,0,0.1,1,1,0,5,500,sexual,4,8,0,5,0,0,0,7,3,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0_sexual_4,slope_0_d0_0.1_VP_1_h2_0_sexual_4 8 10
1,0,0.1,1,1,0.3,5,500,sexual,4,1,0,82,0,0,0,86,78,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 1 1
1,0,0.1,1,1,0.3,5,500,sexual,4,0,500,418,0,516,484,430,406,-2.2034470564531095,0.15303201499271998,0.002556605033270127,0.7054291619613927,0.025845267520123394,0.15033062195068483,-0.04186742161857135,0.7626776176497727,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 0 1
10,0,0.1,1,1,0.3,5,500,sexual,4,2,492,501,0,475,509,490,512,-2.12622209245994,0.12741586761315246,0.03385959074578845,0.7060415778068313,0.24036526684745765,0.12787652668186156,-0.005519233307196309,0.6997307539963505,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 2 10
10,0,0.1,1,1,0.3,5,500,sexual,4,8,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 8 10
10,0,0.1,1,1,0.3,5,500,sexual,4,6,465,413,0,428,502,383,443,-1.815267593413376,0.08430802428800838,0.06490186426652121,0.6657854323363896,0.5111933229434575,0.11478356015538425,-0.012616112987745044,0.6453194810962918,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 6 10
10,0,0.1,1,1,0.3,5,500,sexual,4,5,491,485,0,452,530,452,518,-1.8735606269410616,0.08772692883066593,0.036172744419413684,0.763739517335934,0.41802975978663043,0.10972964543277157,0.07218756465981009,0.6733453945073998,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 5 10
10,0,0.1,1,1,0.3,5,500,sexual,4,4,465,458,0,410,520,402,514,-1.946838691778061,0.11068363140405865,0.07768528417113219,0.6690138686358426,0.40199275006672075,0.15725215028030776,0.029969532356477046,0.8038969415685174,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 4 10
10,0,0.1,1,1,0.3,5,500,sexual,4,1,482,508,0,524,440,545,471,-2.0945090721024444,0.13655224259694435,0.008184674434482923,0.8154236267672155,0.12238494378521471,0.14329774666999268,0.0033122851678276826,0.658097340322669,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 1 10
10,0,0.1,1,1,0.3,5,500,sexual,4,0,514,487,0,534,494,499,475,-2.2190145958944103,0.18033227767158352,0.014551722745879165,0.6802011578059661,0.015210591790901904,0.15115896739621248,0.08232312021177632,0.7033984372960993,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 0 10
10,0,0.1,1,1,0.3,5,500,sexual,4,7,84,132,0,86,82,129,135,-1.564597896455741,0.036663281218653684,-0.047188273230444014,0.6297126735095198,0.5626817500652326,0.12865007993733787,-0.009919446487932576,0.6529645422364341,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 7 10
10,0,0.1,1,1,0.3,5,500,sexual,4,3,527,530,0,437,617,440,620,-2.024088902439739,0.1142007113851575,-0.020709766834684624,0.7377039260048041,0.34387651115286655,0.16582013758733807,-0.03926527214044623,0.752392913959112,patches,NA,8,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4,slope_0_d0_0.1_VP_1_h2_0.3_sexual_4 3 10
1,0,0.1,1,1,1,5,500,sexual,4,1,0,82,0,0,0,91,73,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 1 1
1,0,0.1,1,1,1,5,500,sexual,4,0,500,418,0,516,484,425,411,-2.2085852179226375,0.5101067166423995,0,0,0.0471867867517573,0.5011020731689498,0,0,patches,NA,1,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 0 1
10,0,0.1,1,1,1,5,500,sexual,4,1,519,535,0,568,470,580,490,-1.8887458771419068,0.5814173713771233,0,0,0.23223917575032335,0.46787235312211867,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 1 10
10,0,0.1,1,1,1,5,500,sexual,4,0,507,499,0,525,489,524,474,-2.236070332659496,0.5674072688902287,0,0,0.08731089010515528,0.42585887389541033,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 0 10
10,0,0.1,1,1,1,5,500,sexual,4,5,502,535,0,671,333,698,372,-1.0126447360338802,0.42003123057832636,0,0,1.005233571701233,0.5337118212307235,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 5 10
10,0,0.1,1,1,1,5,500,sexual,4,9,0,108,0,0,0,166,50,0,0,0,0,0,0,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 9 10
10,0,0.1,1,1,1,5,500,sexual,4,7,545,466,0,839,251,689,243,-0.6085924267520617,0.33456776994247733,0,0,1.3298179194455289,0.36172811626766316,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 7 10
10,0,0.1,1,1,1,5,500,sexual,4,2,504,498,0,578,430,585,411,-1.6997709934041318,0.5301899035537502,0,0,0.38954099984159113,0.4962831716587831,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 2 10
10,0,0.1,1,1,1,5,500,sexual,4,6,566,538,0,792,340,782,294,-0.781956266487051,0.37906253198489853,0,0,1.2368527702615264,0.5593457293405921,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 6 10
10,0,0.1,1,1,1,5,500,sexual,4,3,474,503,0,561,387,604,402,-1.4144631670041385,0.485250988207372,0,0,0.6575833507587031,0.5105366911872128,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 3 10
10,0,0.1,1,1,1,5,500,sexual,4,8,353,313,0,525,181,466,160,-0.44950620479800635,0.24278345826453565,0,0,1.4379621381286083,0.550433311417796,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 8 10
10,0,0.1,1,1,1,5,500,sexual,4,4,519,494,0,661,377,626,362,-1.2739189682064032,0.5567480815298349,0,0,0.9336570956770369,0.57048765319691,0,0,patches,NA,9,yes,0.5667837394649272,slope_0_d0_0.1_VP_1_h2_1_sexual_4,slope_0_d0_0.1_VP_1_h2_1_sexual_4 4 10
1,0,0.2,0,0,0,5,500,sexual,4,0,500,401,0,516,484,422,380,-1.3862943611198937,9.682911912782961e-30,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 0 1
1,0,0.2,0,0,0,5,500,sexual,4,1,0,99,0,0,0,94,104,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 1 1
10,0,0.2,0,0,0,5,500,sexual,4,2,526,521,0,566,486,582,460,-1.3862943611198937,9.681952843412552e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 2 10
10,0,0.2,0,0,0,5,500,sexual,4,5,488,501,0,547,429,567,435,-1.3862943611198937,9.683389099406999e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 5 10
10,0,0.2,0,0,0,5,500,sexual,4,8,0,7,0,0,0,9,5,0,0,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 8 10
10,0,0.2,0,0,0,5,500,sexual,4,6,552,510,0,632,472,592,428,-1.3862943611198937,9.681084285126102e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 6 10
10,0,0.2,0,0,0,5,500,sexual,4,1,451,503,0,506,396,556,450,-1.3862943611198937,9.685020635821745e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 1 10
10,0,0.2,0,0,0,5,500,sexual,4,3,529,513,0,611,447,574,452,-1.3862943611198937,9.68184825958042e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 3 10
10,0,0.2,0,0,0,5,500,sexual,4,0,472,431,0,510,434,472,390,-1.3862943611198937,9.684063171948811e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 0 10
10,0,0.2,0,0,0,5,500,sexual,4,4,506,492,0,594,418,571,413,-1.3862943611198937,9.682681823787013e-30,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 4 10
10,0,0.2,0,0,0,5,500,sexual,4,7,92,138,0,108,76,151,125,-1.3862943611198915,7.975297063772866e-31,0,0,0,0,0,0,patches,NA,8,yes,0.8015532512838388,slope_0_d0_0.2_VP_0_h2_0_sexual_4,slope_0_d0_0.2_VP_0_h2_0_sexual_4 7 10
1,0,0.2,1,1,0,5,500,sexual,4,0,500,349,0,516,484,350,348,-1.3862943611198937,9.682911912782961e-30,0.0030557274785327345,1.007755945659132,0,0,-0.05004114011758171,1.0895394537853875,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 0 1
1,0,0.2,1,1,0,5,500,sexual,4,1,0,151,0,0,0,166,136,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 1 1
10,0,0.2,1,1,0,5,500,sexual,4,8,217,246,0,196,238,226,266,-1.386294361119893,5.9933798577511886e-30,0.08673684681873643,1.1424750343202004,0,0,0.04368744105912749,0.9231015418857285,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 8 10
10,0,0.2,1,1,0,5,500,sexual,4,0,511,433,0,613,409,515,351,-1.3862943611198937,9.682494218543585e-30,0.027317225018375316,0.9799711215765217,0,0,0.015440302144442607,1.0509278412622516,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 0 10
10,0,0.2,1,1,0,5,500,sexual,4,3,450,440,0,490,410,477,403,-1.3862943611198937,9.685068463320329e-30,-0.040348736738415616,1.004922696625913,0,0,-0.008056532277620133,0.9903691154784048,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 3 10
10,0,0.2,1,1,0,5,500,sexual,4,6,499,530,0,496,502,510,550,-1.3862943611198937,9.682950799979398e-30,-0.019979501025647738,0.8636041982231571,0,0,0.018660559662086965,1.0013043552333796,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 6 10
10,0,0.2,1,1,0,5,500,sexual,4,7,537,465,0,473,601,425,505,-1.3862943611198937,9.681575092854703e-30,0.054021949687367336,1.0432652700460106,0,0,0.01484877944130176,1.0141878830842779,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 7 10
10,0,0.2,1,1,0,5,500,sexual,4,2,518,478,0,502,534,464,492,-1.3862943611198937,9.682237667466016e-30,0.003526408858819797,1.1088207128969811,0,0,0.005069307920816766,1.0307719554248478,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 2 10
10,0,0.2,1,1,0,5,500,sexual,4,5,525,514,0,555,495,552,476,-1.3862943611198937,9.68198797080655e-30,0.06911066256235497,1.0476695549817727,0,0,-0.050845498587141984,1.161340794256466,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 5 10
10,0,0.2,1,1,0,5,500,sexual,4,9,18,39,0,11,25,24,54,-1.3862943611198906,0,0.1974861316825361,0.9553498021169785,0,0,-0.17614440537380144,0.6883550733202646,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 9 10
10,0,0.2,1,1,0,5,500,sexual,4,10,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 10 10
10,0,0.2,1,1,0,5,500,sexual,4,4,495,512,0,555,435,567,457,-1.3862943611198937,9.683107923145567e-30,-0.05926547212850161,1.075989668165281,0,0,0.00984035676145526,0.9602806518179308,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 4 10
10,0,0.2,1,1,0,5,500,sexual,4,1,496,607,0,547,445,677,537,-1.3862943611198937,9.683068404288622e-30,-0.007189133148366331,1.0215431147425857,0,0,0.044806337987037974,0.9382027165770768,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0_sexual_4,slope_0_d0_0.2_VP_1_h2_0_sexual_4 1 10
1,0,0.2,1,1,0.3,5,500,sexual,4,1,0,144,0,0,0,167,121,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 1 1
1,0,0.2,1,1,0.3,5,500,sexual,4,0,500,356,0,516,484,349,363,-1.3925168402367816,0.1530320149927199,0.002556605033270127,0.7054291619613927,0.025845267520123394,0.15033062195068483,-0.04186742161857135,0.7626776176497727,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 0 1
10,0,0.2,1,1,0.3,5,500,sexual,4,7,584,510,0,721,447,610,410,-1.1950573200132364,0.16349251563037054,-0.014369295672716916,0.6819219412870869,0.7589236107505248,0.27488536306840766,-0.010065964864554447,0.732852042941575,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 7 10
10,0,0.2,1,1,0.3,5,500,sexual,4,8,380,355,0,438,322,434,276,-1.0376380888227885,0.12457074802758919,-0.014119624480675523,0.6872153531725728,0.8290990881741033,0.3269605433275966,-0.055278348702237454,0.6998920531957707,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 8 10
10,0,0.2,1,1,0.3,5,500,sexual,4,3,487,530,0,592,382,642,418,-1.3696455007550008,0.16251945279046956,-0.034878655888589925,0.6636646562935381,0.3097257261975436,0.20689490990621992,-0.11093237193670853,0.7701082988880268,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 3 10
10,0,0.2,1,1,0.3,5,500,sexual,4,1,464,529,0,508,420,569,489,-1.4203134524254233,0.14347028187157604,0.035540334495127696,0.7594079011753508,0.1282932883759344,0.15530300389842275,0.017120151249151946,0.7054466473910488,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 1 10
10,0,0.2,1,1,0.3,5,500,sexual,4,10,0,5,0,0,0,5,5,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 10 10
10,0,0.2,1,1,0.3,5,500,sexual,4,4,545,513,0,622,468,596,430,-1.349637052774175,0.1578712556994628,0.043012883806049985,0.7547916992083035,0.44296467595898864,0.21235390074070867,0.01786744413934364,0.7611149420659414,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 4 10
10,0,0.2,1,1,0.3,5,500,sexual,4,6,484,532,0,571,397,635,429,-1.2820528226723702,0.1594642967130502,-0.02188521517017126,0.7125161077182517,0.699888247070478,0.3247619759480428,-0.029433788804204074,0.7245361321832433,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 6 10
10,0,0.2,1,1,0.3,5,500,sexual,4,2,510,479,0,584,436,541,417,-1.4260585654898177,0.18751530207152783,0.05250029907030538,0.6472443908027139,0.22721322048131515,0.16668660936090726,0.03223463508136468,0.7220135538390937,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 2 10
10,0,0.2,1,1,0.3,5,500,sexual,4,5,519,490,0,649,389,601,379,-1.3135504626474424,0.16045542825320272,-0.012365779215055326,0.7682801300120388,0.6077129470735578,0.23692942674691436,0.030394009651349817,0.6731941741540541,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 5 10
10,0,0.2,1,1,0.3,5,500,sexual,4,9,14,95,0,18,10,107,83,-0.8647243180664427,0.022024865606972886,0.18878581609593034,0.46852372822574995,0.8189401487375666,0.10583439434344002,-0.2662341779415533,0.7145530656192796,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 9 10
10,0,0.2,1,1,0.3,5,500,sexual,4,0,476,425,0,500,452,463,387,-1.5076117764901455,0.11969601195013384,0.003238451242399059,0.6636103926154743,1.6535329179605344e-4,0.147381269200728,0.04425470318179674,0.6752268008732559,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4,slope_0_d0_0.2_VP_1_h2_0.3_sexual_4 0 10
1,0,0.2,1,1,1,5,500,sexual,4,1,0,132,0,0,0,145,119,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 1 1
1,0,0.2,1,1,1,5,500,sexual,4,0,500,368,0,516,484,371,365,-1.3976550017063119,0.5101067166423995,0,0,0.0471867867517573,0.5011020731689498,0,0,patches,NA,1,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 0 1
10,0,0.2,1,1,1,5,500,sexual,4,2,536,485,0,546,526,505,465,-0.8947127524843467,0.4523433287273093,0,0,0.3942526901526422,0.4903183669897357,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 2 10
10,0,0.2,1,1,1,5,500,sexual,4,6,517,501,0,530,504,526,476,-0.3254955187172837,0.376117125835583,0,0,0.9116932454542374,0.4661102762925527,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 6 10
10,0,0.2,1,1,1,5,500,sexual,4,7,529,574,0,536,522,565,583,-0.1295157805579535,0.3315246278447132,0,0,0.8886100939141769,0.3911942348453153,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 7 10
10,0,0.2,1,1,1,5,500,sexual,4,3,516,525,0,532,500,568,482,-0.7173437411199546,0.4180668797960957,0,0,0.48859084787169627,0.4349733335172048,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 3 10
10,0,0.2,1,1,1,5,500,sexual,4,10,0,159,0,0,0,152,166,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 10 10
10,0,0.2,1,1,1,5,500,sexual,4,4,559,531,0,619,499,552,510,-0.6188144644562842,0.3797328361306587,0,0,0.7100195210951031,0.5081861723764309,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 4 10
10,0,0.2,1,1,1,5,500,sexual,4,8,610,501,0,573,647,503,499,-0.05205823820175812,0.32420210428648094,0,0,0.9738010148175855,0.4611341160790297,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 8 10
10,0,0.2,1,1,1,5,500,sexual,4,5,504,517,0,541,467,542,492,-0.44550400875839624,0.3002359948512257,0,0,0.9005344256415216,0.4792545082837634,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 5 10
10,0,0.2,1,1,1,5,500,sexual,4,1,451,534,0,465,437,558,510,-1.2164978019510073,0.5927623317643821,0,0,0.3260057249465719,0.5608471936990549,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 1 10
10,0,0.2,1,1,1,5,500,sexual,4,0,487,466,0,523,451,482,450,-1.4235008455711475,0.590352049050761,0,0,-0.17233039522355195,0.4734722063561237,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 0 10
10,0,0.2,1,1,1,5,500,sexual,4,9,410,326,0,405,415,317,335,0.33916226103787317,0.35904907924258517,0,0,1.1311867321269071,0.393403928763433,0,0,patches,NA,10,yes,0.8015532512838388,slope_0_d0_0.2_VP_1_h2_1_sexual_4,slope_0_d0_0.2_VP_1_h2_1_sexual_4 9 10
1,1,0.1,0,0,0,5,500,sexual,4,0,500,382,0,516,484,396,368,-2.1972245773362227,1.2647068620777743e-29,0,0,1,0,0,0,patches,NA,1,yes,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 0 1
1,1,0.1,0,0,0,5,500,sexual,4,1,0,118,0,0,0,120,116,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 1 1
10,1,0.1,0,0,0,5,500,sexual,4,3,496,463,0,444,548,426,500,-2.1972245773362222,9.683068404288622e-30,0,0,1,0,0,0,patches,NA,7,no,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 3 10
10,1,0.1,0,0,0,5,500,sexual,4,6,478,417,0,431,525,377,457,-2.197224577336218,1.778658078753036e-30,0,0,1,0,0,0,patches,NA,7,no,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 6 10
10,1,0.1,0,0,0,5,500,sexual,4,0,516,452,0,507,525,469,435,-2.1972245773362262,5.058513113401689e-29,0,0,1,0,0,0,patches,NA,7,no,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 0 10
10,1,0.1,0,0,0,5,500,sexual,4,7,10,65,0,8,12,60,70,-2.1972245773362187,2.1912802922805884e-31,0,0,1,0,0,0,patches,NA,7,no,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 7 10
10,1,0.1,0,0,0,5,500,sexual,4,4,451,481,0,433,469,431,531,-2.197224577336215,1.6009932071460436e-29,0,0,1,0,0,0,patches,NA,7,no,0.5672940233630375,slope_1_d0_0.1_VP_0_h2_0_sexual_4,slope_1_d0_0.1_VP_0_h2_0_sexual_4 4 10
